dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[20:00-20:15[,0.36590,0.08090,0.24520,0.33990
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[20:15-20:30[,0.37103,0.08501,0.24520,0.34488
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[20:30-20:45[,0.36402,0.07906,0.24520,0.33808
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[20:45-21:00[,0.36224,0.07752,0.24520,0.33635
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[21:00-21:15[,0.16122,0.08000,0.04120,0.13524
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[21:15-21:30[,0.15995,0.07902,0.04120,0.13401
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[21:30-21:45[,0.15799,0.07752,0.04120,0.13211
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[21:45-22:00[,0.15600,0.07602,0.04120,0.13018
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[22:00-22:15[,0.12824,0.07421,0.01580,0.10248
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[22:15-22:30[,0.10060,0.05135,0.01580,0.07564
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[22:30-22:45[,0.10063,0.05150,0.01580,0.07568
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[22:45-23:00[,0.08375,0.03750,0.01580,0.05929
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[23:00-23:15[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[23:15-23:30[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[23:30-23:45[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Diário,[23:45-00:00[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[00:00-00:15[,0.05348,0.01228,0.01580,0.02990
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[00:15-00:30[,0.05317,0.01206,0.01580,0.02960
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[00:30-00:45[,0.05285,0.01182,0.01580,0.02929
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[00:45-01:00[,0.05225,0.01134,0.01580,0.02871
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[01:00-01:15[,0.05222,0.01134,0.01580,0.02868
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[01:15-01:30[,0.05192,0.01110,0.01580,0.02838
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[01:30-01:45[,0.05190,0.01110,0.01580,0.02836
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[01:45-02:00[,0.05216,0.01134,0.01580,0.02862
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[02:00-02:15[,0.05323,0.01228,0.01580,0.02965
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[02:15-02:30[,0.05296,0.01206,0.01580,0.02940
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[02:30-02:45[,0.05295,0.01206,0.01580,0.02938
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[02:45-03:00[,0.05294,0.01206,0.01580,0.02937
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[03:00-03:15[,0.05265,0.01182,0.01580,0.02909
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[03:15-03:30[,0.05264,0.01182,0.01580,0.02908
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[03:30-03:45[,0.05291,0.01206,0.01580,0.02935
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[03:45-04:00[,0.05291,0.01206,0.01580,0.02934
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[04:00-04:15[,0.05315,0.01228,0.01580,0.02958
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[04:15-04:30[,0.05315,0.01228,0.01580,0.02958
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[04:30-04:45[,0.05400,0.01302,0.01580,0.03041
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[04:45-05:00[,0.05364,0.01271,0.01580,0.03006
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[05:00-05:15[,0.05314,0.01228,0.01580,0.02957
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[05:15-05:30[,0.05317,0.01230,0.01580,0.02960
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[05:30-05:45[,0.05497,0.01386,0.01580,0.03135
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[05:45-06:00[,0.05513,0.01400,0.01580,0.03150
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[06:00-06:15[,0.05516,0.01400,0.01580,0.03153
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[06:15-06:30[,0.05737,0.01590,0.01580,0.03367
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[06:30-06:45[,0.05684,0.01544,0.01580,0.03316
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[06:45-07:00[,0.05863,0.01697,0.01580,0.03490
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[07:00-07:15[,0.07809,0.01182,0.04120,0.05453
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[07:15-07:30[,0.07604,0.01004,0.04120,0.05254
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[07:30-07:45[,0.07066,0.00541,0.04120,0.04732
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[07:45-08:00[,0.06564,0.00110,0.04120,0.04244
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[08:00-08:15[,0.06540,0.00089,0.04120,0.04221
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[08:15-08:30[,0.06472,0.00031,0.04120,0.04155
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[08:30-08:45[,0.06436,0.00000,0.04120,0.04120
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[08:45-09:00[,0.06377,-0.00050,0.04120,0.04063
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[09:00-09:15[,0.06341,-0.00081,0.04120,0.04028
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[09:15-09:30[,0.26719,-0.00099,0.24520,0.24407
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[09:30-09:45[,0.26659,-0.00150,0.24520,0.24348
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[09:45-10:00[,0.26592,-0.00206,0.24520,0.24284
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[10:00-10:15[,0.26587,-0.00210,0.24520,0.24279
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[10:15-10:30[,0.26587,-0.00210,0.24520,0.24278
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[10:30-10:45[,0.26587,-0.00210,0.24520,0.24278
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[10:45-11:00[,0.26479,-0.00300,0.24520,0.24174
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[11:00-11:15[,0.26360,-0.00400,0.24520,0.24058
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[11:15-11:30[,0.26360,-0.00400,0.24520,0.24058
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[11:30-11:45[,0.26359,-0.00400,0.24520,0.24057
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[11:45-12:00[,0.26358,-0.00400,0.24520,0.24057
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[12:00-12:15[,0.26358,-0.00400,0.24520,0.24056
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[12:15-12:30[,0.05958,-0.00400,0.04120,0.03656
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[12:30-12:45[,0.05956,-0.00400,0.04120,0.03655
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[12:45-13:00[,0.05957,-0.00400,0.04120,0.03655
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[13:00-13:15[,0.05957,-0.00400,0.04120,0.03656
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[13:15-13:30[,0.05870,-0.00475,0.04120,0.03571
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[13:30-13:45[,0.05872,-0.00475,0.04120,0.03573
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[13:45-14:00[,0.05844,-0.00500,0.04120,0.03546
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[14:00-14:15[,0.05846,-0.00500,0.04120,0.03547
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[14:15-14:30[,0.05847,-0.00500,0.04120,0.03548
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[14:30-14:45[,0.05847,-0.00500,0.04120,0.03549
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[14:45-15:00[,0.05848,-0.00500,0.04120,0.03549
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[15:00-15:15[,0.05849,-0.00500,0.04120,0.03550
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[15:15-15:30[,0.05849,-0.00500,0.04120,0.03551
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[15:30-15:45[,0.05850,-0.00500,0.04120,0.03551
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[15:45-16:00[,0.05850,-0.00500,0.04120,0.03552
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[16:00-16:15[,0.05880,-0.00475,0.04120,0.03580
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[16:15-16:30[,0.05968,-0.00400,0.04120,0.03666
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[16:30-16:45[,0.06084,-0.00301,0.04120,0.03778
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[16:45-17:00[,0.06190,-0.00210,0.04120,0.03881
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[17:00-17:15[,0.06319,-0.00100,0.04120,0.04006
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[17:15-17:30[,0.06341,-0.00081,0.04120,0.04028
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[17:30-17:45[,0.06377,-0.00050,0.04120,0.04063
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[17:45-18:00[,0.06436,0.00000,0.04120,0.04120
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[18:00-18:15[,0.06436,0.00000,0.04120,0.04120
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[18:15-18:30[,0.06535,0.00084,0.04120,0.04216
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[18:30-18:45[,0.07145,0.00600,0.04120,0.04808
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[18:45-19:00[,0.08265,0.01544,0.04120,0.05897
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[19:00-19:15[,0.10598,0.03500,0.04120,0.08161
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[19:15-19:30[,0.10616,0.03502,0.04120,0.08179
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[19:30-19:45[,0.12572,0.05120,0.04120,0.10077
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[19:45-20:00[,0.15578,0.07602,0.04120,0.12996
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[20:00-20:15[,0.16190,0.08090,0.04120,0.13590
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[20:15-20:30[,0.16703,0.08501,0.04120,0.14088
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[20:30-20:45[,0.16002,0.07906,0.04120,0.13408
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[20:45-21:00[,0.15824,0.07752,0.04120,0.13235
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[21:00-21:15[,0.16122,0.08000,0.04120,0.13524
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[21:15-21:30[,0.15995,0.07902,0.04120,0.13401
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[21:30-21:45[,0.15799,0.07752,0.04120,0.13211
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[21:45-22:00[,0.15600,0.07602,0.04120,0.13018
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[22:00-22:15[,0.15364,0.07421,0.04120,0.12788
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[22:15-22:30[,0.12600,0.05135,0.04120,0.10104
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[22:30-22:45[,0.12603,0.05150,0.04120,0.10108
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[22:45-23:00[,0.10915,0.03750,0.04120,0.08469
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[23:00-23:15[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[23:15-23:30[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[23:30-23:45[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário - Ciclo Semanal,[23:45-00:00[,,,,
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[00:00-00:15[,0.05268,0.01228,0.01500,0.02910
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[00:15-00:30[,0.05237,0.01206,0.01500,0.02880
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[00:30-00:45[,0.05205,0.01182,0.01500,0.02849
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[00:45-01:00[,0.05145,0.01134,0.01500,0.02791
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[01:00-01:15[,0.05142,0.01134,0.01500,0.02788
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[01:15-01:30[,0.05112,0.01110,0.01500,0.02758
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[01:30-01:45[,0.05110,0.01110,0.01500,0.02756
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[01:45-02:00[,0.05136,0.01134,0.01500,0.02782
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[02:00-02:15[,0.05243,0.01228,0.01500,0.02885
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[02:15-02:30[,0.05216,0.01206,0.01500,0.02860
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[02:30-02:45[,0.05215,0.01206,0.01500,0.02858
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[02:45-03:00[,0.05214,0.01206,0.01500,0.02857
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[03:00-03:15[,0.05185,0.01182,0.01500,0.02829
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[03:15-03:30[,0.05184,0.01182,0.01500,0.02828
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[03:30-03:45[,0.05211,0.01206,0.01500,0.02855
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[03:45-04:00[,0.05211,0.01206,0.01500,0.02854
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[04:00-04:15[,0.05235,0.01228,0.01500,0.02878
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[04:15-04:30[,0.05235,0.01228,0.01500,0.02878
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[04:30-04:45[,0.05320,0.01302,0.01500,0.02961
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[04:45-05:00[,0.05284,0.01271,0.01500,0.02926
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[05:00-05:15[,0.05234,0.01228,0.01500,0.02877
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[05:15-05:30[,0.05237,0.01230,0.01500,0.02880
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[05:30-05:45[,0.05417,0.01386,0.01500,0.03055
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[05:45-06:00[,0.05433,0.01400,0.01500,0.03070
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[06:00-06:15[,0.05436,0.01400,0.01500,0.03073
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[06:15-06:30[,0.05657,0.01590,0.01500,0.03287
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[06:30-06:45[,0.05604,0.01544,0.01500,0.03236
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[06:45-07:00[,0.05783,0.01697,0.01500,0.03410
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[07:00-07:15[,0.05189,0.01182,0.01500,0.02833
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[07:15-07:30[,0.04984,0.01004,0.01500,0.02634
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[07:30-07:45[,0.04446,0.00541,0.01500,0.02112
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[07:45-08:00[,0.03944,0.00110,0.01500,0.01624
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[08:00-08:15[,0.07660,0.00089,0.05240,0.05341
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[08:15-08:30[,0.07592,0.00031,0.05240,0.05275
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[08:30-08:45[,0.07556,0.00000,0.05240,0.05240
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[08:45-09:00[,0.07497,-0.00050,0.05240,0.05183
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[09:00-09:15[,0.07461,-0.00081,0.05240,0.05148
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[09:15-09:30[,0.07439,-0.00099,0.05240,0.05127
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[09:30-09:45[,0.07379,-0.00150,0.05240,0.05068
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[09:45-10:00[,0.07312,-0.00206,0.05240,0.05004
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[10:00-10:15[,0.07307,-0.00210,0.05240,0.04999
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[10:15-10:30[,0.07307,-0.00210,0.05240,0.04998
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[10:30-10:45[,0.26637,-0.00210,0.24570,0.24328
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[10:45-11:00[,0.26529,-0.00300,0.24570,0.24224
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[11:00-11:15[,0.26410,-0.00400,0.24570,0.24108
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[11:15-11:30[,0.26410,-0.00400,0.24570,0.24108
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[11:30-11:45[,0.26409,-0.00400,0.24570,0.24107
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[11:45-12:00[,0.26408,-0.00400,0.24570,0.24107
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[12:00-12:15[,0.26408,-0.00400,0.24570,0.24106
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[12:15-12:30[,0.26408,-0.00400,0.24570,0.24106
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[12:30-12:45[,0.26406,-0.00400,0.24570,0.24105
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[12:45-13:00[,0.26407,-0.00400,0.24570,0.24105
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[13:00-13:15[,0.07077,-0.00400,0.05240,0.04776
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[13:15-13:30[,0.06990,-0.00475,0.05240,0.04691
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[13:30-13:45[,0.06992,-0.00475,0.05240,0.04693
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[13:45-14:00[,0.06964,-0.00500,0.05240,0.04666
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[14:00-14:15[,0.06966,-0.00500,0.05240,0.04667
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[14:15-14:30[,0.06967,-0.00500,0.05240,0.04668
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[14:30-14:45[,0.06967,-0.00500,0.05240,0.04669
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[14:45-15:00[,0.06968,-0.00500,0.05240,0.04669
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[15:00-15:15[,0.06969,-0.00500,0.05240,0.04670
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[15:15-15:30[,0.06969,-0.00500,0.05240,0.04671
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[15:30-15:45[,0.06970,-0.00500,0.05240,0.04671
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[15:45-16:00[,0.06970,-0.00500,0.05240,0.04672
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[16:00-16:15[,0.07000,-0.00475,0.05240,0.04700
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[16:15-16:30[,0.07088,-0.00400,0.05240,0.04786
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[16:30-16:45[,0.07204,-0.00301,0.05240,0.04898
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[16:45-17:00[,0.07310,-0.00210,0.05240,0.05001
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[17:00-17:15[,0.07439,-0.00100,0.05240,0.05126
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[17:15-17:30[,0.07461,-0.00081,0.05240,0.05148
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[17:30-17:45[,0.07497,-0.00050,0.05240,0.05183
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[17:45-18:00[,0.07556,0.00000,0.05240,0.05240
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[18:00-18:15[,0.07556,0.00000,0.05240,0.05240
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[18:15-18:30[,0.07655,0.00084,0.05240,0.05336
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[18:30-18:45[,0.08265,0.00600,0.05240,0.05928
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[18:45-19:00[,0.09385,0.01544,0.05240,0.07017
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[19:00-19:15[,0.11718,0.03500,0.05240,0.09281
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[19:15-19:30[,0.11736,0.03502,0.05240,0.09299
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[19:30-19:45[,0.33022,0.05120,0.24570,0.30527
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[19:45-20:00[,0.36028,0.07602,0.24570,0.33446
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[20:00-20:15[,0.36640,0.08090,0.24570,0.34040
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[20:15-20:30[,0.37153,0.08501,0.24570,0.34538
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[20:30-20:45[,0.36452,0.07906,0.24570,0.33858
03/04/2026,Repsol Leve Sem Mais,Tri-horário > 20.7 kVA - Ciclo Diário,[20:45-21:00[,0.36274,0.07752,0.24570,0.33685
